Id,建築類別,常規分區,街道長度,街道寬度,街道類型,路面狀況,路面平整程度,實用性,街道配置,土地坡度,鄰居,環境2,住宅類型,住宅風格,整體建物品質,整體屋況評分,屋頂風格,屋頂材料,外牆材料,外牆材料2,石磚類型,石磚面積,外部質感,外部現況,地基類型,地下室高度,地下室狀況,地下室在平地牆面高度,地下室品質,地下室面積,第二地下室品質,第二地下室面積,未完工地下室面積,總地下室面積,加溫方式,加溫品質,中央空調,電路狀況,一樓面積,二樓面積,劣質區域面積,生活空間面積,地下室浴室,地下室化妝室,浴室,化妝室,臥室數量,廚房數量,廚房品質,總房數_不含衛浴,住家機能評分,壁爐數量,車庫類型,車庫裝潢,車庫容量,車庫面積,車庫品質,車庫現況,車庫車道,木質地板面積,露臺面積,封閉式門廊,三面外門廊,屏幕通道,泳池面積,其他價值,登載時間 / 月,登載時間 / 年,銷售類型,銷售條件,銷售價格,屋齡,翻修屋齡,車庫庫齡,鄰近鐵路,鄰近幹道,周遭環境
1155,60,RL,76.46236559139786,13700,1,2,3,3,0,2,NAmes,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,3,CBlock,TA,TA,Gd,ALQ,454,Unf,0,410,864,GasA,TA,1,4,902,918,0,1820,0,0,1,2,4,1,4,8,0,2,Attchd,0,2,492,0,0,2,60,84,0,0,273,0,0,5,2008,WD,Normal,201800,55,32,55.0,0,0,0
1156,20,RL,90.0,10768,1,2,3,3,1,2,Veenker,Norm,1Fam,1Story,5,8,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,GasA,TA,1,4,1437,0,0,1437,1,0,2,0,3,1,4,6,0,1,Attchd,0,2,528,0,0,2,0,21,0,0,180,0,0,7,2007,WD,Normal,218000,44,16,44.0,0,0,0
1157,80,RL,85.0,9350,1,3,3,3,0,2,NAmes,Norm,1Fam,SLvl,5,8,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,GasA,Gd,1,4,1265,0,0,1265,0,1,2,0,3,1,4,6,0,1,Attchd,0,2,502,0,0,2,0,92,0,96,0,0,0,10,2008,WD,Normal,179900,55,21,55.0,0,0,0
1158,120,RL,34.0,5001,1,2,3,3,0,2,NridgHt,Norm,Twnhs,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,1,4,1314,0,0,1314,1,0,2,0,2,1,4,6,0,1,Attchd,0,2,626,0,0,2,172,62,0,0,0,0,0,7,2009,WD,Normal,230000,13,12,12.0,0,0,0
1159,20,RL,92.0,11932,1,3,3,3,3,2,Somerst,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,1,4,1580,0,0,1580,0,0,2,0,3,1,4,7,0,0,Attchd,0,3,830,0,0,2,0,24,0,0,0,0,0,6,2008,ConLD,Partial,235128,13,12,12.0,0,0,0
1160,60,RL,76.0,9120,1,3,3,3,0,2,NWAmes,Norm,1Fam,2Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,TA,TA,No,ALQ,442,Unf,0,459,901,GasA,TA,1,4,943,933,0,1876,0,0,2,1,4,1,4,8,0,1,Attchd,0,2,540,0,0,2,0,69,0,0,0,0,0,7,2008,WD,Normal,185000,46,46,46.0,0,0,0
1161,160,RL,24.0,2280,1,3,3,3,0,2,NPkVill,Norm,Twnhs,2Story,6,5,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,Gd,TA,No,ALQ,311,Unf,0,544,855,GasA,Fa,1,4,855,601,0,1456,0,0,2,1,3,1,3,7,0,1,Attchd,0,2,440,0,0,2,26,0,0,0,0,0,0,7,2010,WD,Normal,146000,42,42,42.0,0,0,0
1162,20,RL,71.8048780487805,14778,1,2,0,3,2,2,Crawfor,Norm,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,GasA,Ex,1,4,1640,0,0,1640,1,0,1,0,3,1,4,7,0,1,Detchd,0,2,924,0,0,2,108,0,0,216,0,0,0,11,2008,WD,Normal,224000,66,14,27.0,0,0,1
1163,20,RL,109.0,8724,1,3,3,3,0,2,Sawyer,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,GasA,Gd,1,4,894,0,0,894,0,0,1,0,3,1,3,5,0,1,Attchd,0,2,450,0,0,2,0,0,0,0,0,0,0,5,2007,WD,Normal,129000,52,52,52.0,0,0,0
1164,90,RL,60.0,12900,1,3,3,3,0,2,Sawyer,Norm,Duplex,SFoyer,4,4,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,TA,1,4,1258,0,0,1258,2,0,0,2,0,2,3,6,0,0,CarPort,0,2,400,0,0,2,120,0,0,0,0,0,0,1,2008,WD,Alloca,108959,51,51,51.0,0,0,0
1165,80,RL,59.714285714285715,16157,1,2,3,3,3,2,Veenker,Norm,1Fam,SLvl,5,7,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,GasA,Ex,1,4,1432,0,0,1432,1,0,1,1,2,1,4,5,0,1,Attchd,0,2,588,0,0,2,168,180,0,0,0,0,0,6,2007,WD,Normal,194000,42,42,42.0,0,0,0
1166,20,RL,79.0,9541,1,2,3,3,0,2,NridgHt,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,GasA,Ex,1,4,1502,0,0,1502,0,0,2,0,3,1,4,7,0,0,Attchd,0,2,644,0,0,2,0,114,0,0,0,0,0,9,2009,New,Partial,233170,11,11,11.0,0,0,0
1167,20,RL,64.0,10475,1,2,3,3,1,2,CollgCr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,GasA,Ex,1,4,1694,0,0,1694,0,0,2,0,3,1,4,7,0,0,Attchd,0,3,776,0,0,2,160,33,0,0,0,0,0,2,2010,WD,Normal,245350,12,12,12.0,0,0,0
1168,60,RL,58.0,10852,1,2,3,3,0,2,Gilbert,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,GasA,Ex,1,4,959,712,0,1671,1,0,2,1,3,1,3,7,0,1,Attchd,0,2,472,0,0,2,0,38,0,0,0,0,0,2,2006,WD,Normal,173000,20,20,20.0,0,0,0
1169,70,RL,120.0,13728,1,3,3,3,1,2,Edwards,Norm,1Fam,2Story,6,7,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,Ex,1,4,1236,872,0,2108,0,0,2,0,4,1,4,7,0,2,Basment,0,2,540,0,0,2,0,0,0,0,90,0,0,7,2008,WD,Normal,235000,85,34,85.0,0,0,0
1170,60,RL,118.0,35760,1,2,3,3,2,2,NoRidge,Norm,1Fam,2Story,10,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,4,4,PConc,Ex,TA,Gd,GLQ,1387,Unf,0,543,1930,GasA,Ex,1,4,1831,1796,0,3627,1,0,3,1,4,1,4,10,0,1,Attchd,0,3,807,0,0,2,361,76,0,0,0,0,0,7,2006,WD,Normal,625000,25,24,25.0,0,0,0
1171,80,RL,76.0,9880,1,3,3,3,0,2,Mitchel,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,GasA,TA,1,4,1118,0,0,1118,1,0,1,0,3,1,3,6,0,1,Attchd,0,1,358,0,0,2,203,0,0,0,0,576,0,7,2008,WD,Normal,171000,43,43,43.0,0,0,0
1172,20,RL,76.0,9120,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,6,6,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,Ex,1,4,1261,0,0,1261,1,0,1,0,3,1,3,6,0,1,Attchd,0,2,433,0,0,2,0,0,0,0,288,0,1400,11,2008,WD,Normal,163000,62,62,62.0,0,0,0
1173,160,FV,35.0,4017,1,2,3,3,0,2,Somerst,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,1,4,625,625,0,1250,0,0,2,1,2,1,4,5,0,0,Detchd,0,2,625,0,0,2,0,54,0,0,0,0,0,3,2008,WD,Normal,171900,14,13,14.0,0,0,0
1175,70,RL,80.0,16560,1,2,3,3,0,2,Crawfor,Norm,1Fam,2Story,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,TA,1,4,1170,1175,0,2345,0,0,2,1,4,1,3,9,0,1,Detchd,0,2,360,0,0,2,0,0,0,0,0,0,0,7,2006,WD,Normal,239000,88,70,88.0,0,0,0
1176,50,RL,85.0,10678,1,3,3,3,0,2,NoRidge,Norm,1Fam,1.5Fin,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,4,3,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,Ex,1,4,2129,743,0,2872,0,0,2,1,4,1,4,9,0,1,Attchd,0,2,541,0,0,2,0,33,0,0,0,0,0,4,2007,WD,Normal,285000,28,20,28.0,0,0,0
1177,20,RL,37.0,6951,1,2,3,3,2,2,Mitchel,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,TA,1,4,923,0,0,923,1,0,1,0,3,1,3,5,0,0,Attchd,0,1,264,0,0,2,362,0,0,0,0,0,0,10,2008,WD,Normal,119500,36,35,36.0,0,0,0
1178,50,RM,62.788990825688074,3950,1,3,2,3,0,2,OldTown,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,1,4,818,406,0,1224,0,0,1,0,3,1,3,5,0,0,Detchd,0,1,210,0,0,0,0,0,116,0,0,0,0,12,2009,WD,Normal,115000,94,16,94.0,0,1,0
1179,50,RL,54.0,7681,1,2,3,3,3,2,Crawfor,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,731,731,GasA,Ex,1,4,820,523,0,1343,0,0,1,1,3,1,3,7,0,1,Detchd,0,1,186,0,0,2,192,0,102,0,0,0,0,7,2009,WD,Normal,154900,99,70,99.0,0,0,0
1181,60,RL,80.13333333333334,11170,1,1,3,3,1,2,Timber,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,Ex,1,4,1298,1216,0,2514,0,0,2,1,4,1,3,8,0,0,Attchd,0,2,693,0,0,2,0,0,0,0,0,0,0,4,2006,WD,Normal,250000,30,29,30.0,0,0,0
1182,120,RM,64.0,5587,1,2,1,3,0,1,Crawfor,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,Ex,TA,Gd,GLQ,1480,Unf,0,120,1600,GasA,Ex,1,4,1652,0,0,1652,1,1,2,0,2,1,4,5,0,1,Attchd,0,2,482,0,0,2,162,53,0,153,0,0,0,11,2008,New,Partial,392500,12,12,12.0,0,0,0
1183,60,RL,160.0,15623,1,2,3,3,1,2,NoRidge,Norm,1Fam,2Story,10,5,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,4,3,PConc,Ex,TA,Av,GLQ,2096,Unf,0,300,2396,GasA,Ex,1,4,2411,2065,0,4476,1,0,3,1,4,1,5,10,0,2,Attchd,0,3,813,0,0,2,171,78,0,0,0,555,0,7,2007,WD,Abnorml,745000,24,24,24.0,0,0,0
1184,30,RL,60.0,10800,1,3,3,3,0,2,OldTown,Norm,1Fam,1Story,5,6,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,1,4,1130,0,0,1130,1,0,1,0,2,1,3,5,0,1,Detchd,0,2,720,0,0,2,229,0,0,0,0,0,0,6,2006,WD,Normal,120000,100,70,50.0,0,0,0
1185,20,RL,50.0,35133,0,3,3,3,0,1,Timber,Norm,1Fam,1Story,5,4,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,3,3,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,1,4,1572,0,0,1572,1,0,1,1,3,1,3,5,0,2,2Types,0,3,995,0,0,2,0,263,0,0,263,0,0,5,2007,WD,Normal,186700,57,57,57.0,0,0,0
1186,50,RL,60.0,9738,1,3,3,3,0,2,Edwards,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,TA,TA,No,BLQ,392,Unf,0,392,784,GasA,Gd,1,4,949,272,0,1221,1,0,1,0,4,1,3,7,0,0,Attchd,0,1,392,0,0,2,0,0,236,0,0,0,0,3,2006,WD,Normal,104900,96,70,55.0,0,0,0
1187,190,RL,107.0,10615,1,2,2,3,1,1,OldTown,Artery,2fmCon,2Story,3,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,1,4,1014,685,0,1699,1,0,2,0,3,2,3,7,0,0,CarPort,0,2,420,0,0,2,0,74,0,0,0,0,0,8,2009,WD,Abnorml,95000,120,50,100.0,0,1,0
1188,20,RL,89.0,12461,1,3,3,3,1,2,NoRidge,Norm,1Fam,1Story,8,5,Gable,CompShg,ImStucc,ImStucc,None,0.0,4,3,PConc,Gd,TA,No,GLQ,1456,Unf,0,168,1624,GasA,Ex,1,4,1624,0,0,1624,1,0,2,0,2,1,4,5,0,1,Attchd,0,3,757,0,0,2,0,114,192,0,0,0,0,7,2006,WD,Normal,262000,26,25,26.0,0,0,0
1189,60,RL,68.0,8935,1,2,3,3,0,2,CollgCr,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,831,831,GasA,Ex,1,4,831,829,0,1660,0,0,2,1,3,1,4,7,0,0,Attchd,0,2,493,0,0,2,144,68,0,0,0,0,0,7,2009,WD,Normal,195000,18,18,18.0,0,0,0
1190,60,RL,60.0,7500,1,3,3,3,0,2,Gilbert,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,TA,TA,No,Unf,0,Unf,0,994,994,GasA,Gd,1,4,1028,776,0,1804,0,0,2,1,3,1,4,7,0,1,Attchd,0,2,442,0,0,2,140,60,0,0,0,0,0,6,2010,WD,Normal,189000,21,21,21.0,0,0,0
1191,190,RL,70.08333333333333,32463,1,3,0,3,0,1,Mitchel,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,3,4,CBlock,TA,TA,Av,BLQ,1159,Unf,0,90,1249,GasA,Ex,1,4,1622,0,0,1622,1,0,1,0,3,1,3,7,0,1,2Types,0,4,1356,0,0,2,439,0,0,0,0,0,0,3,2007,WD,Normal,168000,59,45,45.0,0,0,0
1192,160,FV,24.0,2645,1,3,3,3,0,2,Somerst,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,1,4,764,677,0,1441,0,0,2,1,2,1,4,5,0,0,Detchd,0,2,492,0,0,2,206,0,0,0,0,0,0,11,2007,WD,Normal,174000,21,20,21.0,0,0,0
1193,50,RM,60.0,9600,1,3,3,3,0,2,OldTown,Norm,1Fam,1.5Fin,5,8,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,1,4,842,630,0,1472,0,0,1,0,3,1,4,6,0,0,Detchd,0,1,250,0,0,1,0,0,84,0,0,0,0,7,2007,WD,Normal,125000,95,26,95.0,0,0,0
1194,120,RM,70.08333333333333,4500,1,3,3,3,3,2,Mitchel,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,3,3,PConc,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,1,4,1224,0,0,1224,1,0,2,0,2,1,3,5,0,0,Attchd,0,2,402,0,0,2,0,304,0,0,0,0,0,6,2009,WD,Normal,165000,21,21,21.0,0,0,0
1195,60,RL,80.0,9364,1,3,3,3,1,2,Sawyer,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,1,4,663,689,0,1352,0,0,1,1,4,1,3,7,0,0,Attchd,0,1,299,0,0,2,379,36,0,0,0,0,0,3,2010,WD,Normal,158000,51,51,51.0,0,0,0
1196,60,RL,51.0,8029,1,2,3,3,0,2,Gilbert,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,1,4,728,728,0,1456,0,0,2,1,3,1,4,8,0,0,Attchd,0,2,400,0,0,2,100,24,0,0,0,0,0,7,2008,WD,Normal,176000,15,15,15.0,0,0,0
1197,60,RL,58.0,14054,1,2,3,3,0,2,Gilbert,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,1,4,879,984,0,1863,0,0,2,1,4,1,4,9,0,1,BuiltIn,0,3,660,0,0,2,100,17,0,0,0,0,0,11,2006,New,Partial,219210,14,14,14.0,0,0,0
1198,75,RM,65.0,8850,1,2,2,3,1,2,OldTown,Norm,1Fam,2.5Unf,7,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,1,4,815,875,0,1690,0,0,1,0,3,1,3,7,0,1,Detchd,0,1,225,0,0,2,0,0,330,0,0,0,0,7,2006,ConLw,Normal,144000,104,70,104.0,0,0,0
1199,20,RL,70.0,9100,1,3,3,3,0,2,CollgCr,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,1,4,1212,0,0,1212,0,0,2,0,3,1,4,6,0,0,Attchd,0,2,573,0,0,2,356,0,0,0,0,0,0,6,2009,WD,Normal,178000,19,19,19.0,0,0,0
1200,20,RL,75.0,11235,1,3,3,3,0,2,Sawyer,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,3,3,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,1,4,1382,0,0,1382,0,0,1,1,3,1,3,6,0,1,Attchd,0,2,459,0,0,2,0,82,0,0,0,0,0,10,2006,WD,Normal,148000,57,41,46.0,0,0,0
1201,20,RL,71.0,9353,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,1,4,864,0,0,864,0,0,1,0,3,1,3,5,0,0,Attchd,0,1,280,0,0,2,0,0,0,0,0,0,0,7,2006,Oth,Abnorml,116050,50,50,48.0,0,0,0
1202,60,RL,80.0,10400,1,3,3,3,1,2,CollgCr,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,1,4,866,913,0,1779,0,0,2,1,3,1,4,6,0,0,Attchd,0,2,546,0,0,2,198,36,0,0,0,0,0,3,2009,WD,Normal,197900,22,22,22.0,0,0,0
1203,50,RM,50.0,6000,1,3,3,3,1,2,BrkSide,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,1,4,884,464,0,1348,1,0,1,0,3,1,3,5,0,1,Detchd,0,1,216,0,0,0,0,0,208,0,0,0,0,5,2009,WD,Normal,117000,95,23,60.0,0,0,0
1204,20,RL,75.0,9750,1,3,3,3,0,2,CollgCr,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,1,4,1630,0,0,1630,0,0,2,0,3,1,4,6,0,1,Attchd,0,2,451,0,0,2,74,234,0,0,0,0,0,10,2009,WD,Normal,213000,20,19,20.0,0,0,0
1205,20,RL,78.0,10140,1,3,3,3,0,2,NWAmes,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,GasA,Ex,1,4,1074,0,0,1074,1,0,1,1,3,1,3,6,0,0,Attchd,0,2,495,0,0,2,0,88,0,0,0,0,0,7,2006,WD,Normal,153500,45,45,45.0,0,0,0
1206,20,RL,90.0,14684,1,2,3,3,2,2,SawyerW,Norm,1Fam,1Story,7,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,4,3,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,1,4,2196,0,0,2196,0,0,2,0,3,1,4,7,0,1,Attchd,0,3,701,0,0,2,84,70,0,0,0,0,0,6,2009,WD,Normal,271900,30,29,30.0,0,0,0
1207,20,RH,71.5,8900,1,3,3,3,0,2,SawyerW,Norm,1Fam,1Story,4,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,TA,TA,No,Rec,1056,Unf,0,0,1056,GasA,TA,1,4,1056,0,0,1056,1,0,1,0,2,1,3,5,0,0,Detchd,0,1,384,0,0,2,0,42,0,0,0,0,0,11,2006,WD,Normal,107000,54,54,54.0,0,0,0
1208,20,RL,70.0,9135,1,3,3,3,0,2,CollgCr,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,1,4,1700,0,0,1700,1,0,2,0,3,1,4,7,0,0,Attchd,0,2,544,0,0,2,192,23,0,0,0,0,0,5,2006,WD,Normal,200000,17,17,17.0,0,0,0
1209,20,RL,70.0,7763,1,3,3,3,0,2,NAmes,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,TA,TA,No,Rec,504,BLQ,108,319,931,GasA,TA,1,4,1283,0,0,1283,1,0,1,0,3,1,3,6,0,0,Detchd,0,2,506,0,0,2,0,0,0,0,0,0,0,10,2008,WD,Normal,140000,58,40,40.0,0,0,0
1210,20,RL,85.0,10182,1,2,3,3,2,2,Somerst,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,4,3,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,GasA,Ex,1,4,1660,0,0,1660,1,0,2,0,3,1,4,8,0,1,Attchd,0,2,500,0,0,2,322,50,0,0,0,0,0,5,2006,New,Partial,290000,14,14,14.0,1,0,0
1211,60,RL,70.0,11218,1,3,3,3,0,2,SawyerW,Norm,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,GasA,Ex,1,4,1055,790,0,1845,0,0,2,1,3,1,4,8,0,1,Attchd,0,2,462,0,0,2,635,104,0,0,0,0,400,5,2010,WD,Normal,189000,28,28,28.0,0,0,0
1212,50,RL,152.0,12134,1,2,2,3,0,1,Gilbert,Norm,1Fam,1.5Fin,8,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,GasA,Gd,1,4,1080,672,0,1752,0,0,2,0,4,1,3,8,0,0,Basment,0,2,492,0,0,2,325,12,0,0,0,0,0,6,2010,WD,Normal,164000,32,15,32.0,0,0,0
1213,30,RL,50.0,9340,1,3,3,3,0,2,Edwards,Norm,1Fam,1Story,4,6,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,GasA,TA,1,4,672,0,0,672,1,0,1,0,2,1,3,4,0,0,Attchd,0,1,234,0,0,0,0,113,0,0,0,0,0,8,2009,WD,Normal,113000,79,70,79.0,0,0,0
1214,80,RL,74.4375,10246,1,2,3,3,2,2,Sawyer,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,GasA,Ex,1,4,960,0,0,960,1,1,0,0,0,1,3,3,0,0,Attchd,0,1,364,0,0,2,88,0,0,0,0,0,0,5,2006,WD,Normal,145000,55,19,55.0,0,0,0
1215,85,RL,69.0,10205,1,2,3,3,0,2,NAmes,Norm,1Fam,SFoyer,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,1,4,999,0,0,999,1,0,1,0,3,1,3,6,0,0,Attchd,0,1,300,0,0,2,150,72,0,0,0,0,0,5,2006,WD,Normal,134500,58,58,58.0,0,0,0
1216,20,RL,99.0,7094,1,2,3,3,0,2,Sawyer,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,TA,TA,No,Rec,180,LwQ,374,340,894,GasA,TA,1,4,894,0,0,894,0,0,1,0,3,1,3,5,0,0,Detchd,0,1,384,0,0,2,0,0,0,0,0,0,0,5,2007,WD,Normal,125000,54,54,54.0,0,0,0
1218,20,FV,72.0,8640,1,3,3,3,0,2,Somerst,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,4,3,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,GasA,Ex,1,4,1314,0,0,1314,1,0,2,0,3,1,4,6,0,0,Attchd,0,2,552,0,0,2,135,112,0,0,0,0,0,9,2009,New,Partial,229456,11,11,11.0,0,0,0
1221,20,RL,66.0,7800,1,2,3,3,0,2,NAmes,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,TA,TA,No,Rec,312,LwQ,600,0,912,GasA,TA,1,4,912,0,0,912,0,0,1,0,2,1,3,5,0,0,Attchd,0,1,288,0,0,2,0,0,0,0,0,0,0,11,2006,WD,Abnorml,115000,56,56,56.0,0,0,0
